"Year","Qrt","gross.domestic.product","gross.private.domestic.investment","export","import","nominal.consumption","nominal.consumption.durables","nominal.private.investment","nominal.fixed.nonresidential.investment","nominal.fixed.residential.investment","nominal.change.in.private.inventories","deflator.gdp","deflator.pce","deflator.pce.goods","deflator.pce.goods.durable","deflator.pce.goods.nondurable","deflator.pce.services","deflator.investment","deflator.investment.fixed","deflator.investment.fixed.nonresidential","deflator.investment.fixed.nonresidential.structures","deflator.investment.fixed.nonresidential.equipment.and.software","deflator.investment.fixed.residential","deflator.export","deflator.export.goods","deflator.export.services","deflator.imports","deflator.imports.goods","deflator.imports.services","deflator.government","income.gross.domestic","income.employees.compensation","income.employees.compensation.wage.n.salary.accruals","income.employees.compensation.wage.n.salary.disbursments","income.employees.compensation.supplements","income.taxes.preduction.and.imports","income.subsidies.production.and.imports","income.net.surplus","income.private.enterprises","income.private.enterprises.interest.and.miscellaneous","income.private.enterprises.business.transfer.payments","income.private.enterprises.proprietors.income.gross","income.private.enterprises.rental.income.gross","income.private.corporate.profits.with.inventory.valuation.gross","income.private.taxes.corporate.income","income.private.after.tax.profit.with.inventory.valuation.gross","income.private.dividends","income.private.undistributed.profit.with.inventory.valuation.gross","income.government.enterprises.surplus","income.consumption.of.fixed.capital","income.consumption.of.fixed.capital.private","income.consumption.of.fixed.capital.government","income.statistical.discrepancy","price.per.value.added.nonfinancial","price.unit.labor.cost","price.nonlabor.unit.cost","price.nonlabor.unit.cost.consumption.fixed.capital","price.nonlabor.unit.cost.taxes.less.subsidies","price.nonlabor.unit.cost.net.interest.and.miscellaneous","price.profits.with.inventories.groos","price.profits.taxes","price.prifits.aftertax.with.inventories.gross","nominal.gross.domestic.product","nominal.gross.domestic.income","nominal.net.domestic.product","nominal.net.domestic.income","nominal.gross.national.product","nominal.gross.national.income","nominal.net.national.product","nominal.net.national.income","nominal.gross.domestic.purchases","nominal.final.sales.to.domestic.purchases","nominal.disposable.personal.income","nominal.government.gross.investment","nominal.government.consumption","nominal.excise.taxes","nominal.local.sale.taxes","nominal.other.local.taxes","nominal.gdp","nominal.net.investment.consumer.durables","nominal.depreciation.durables","nominal.gross.investment.durables","nominal.stock.durables","capacity.utilization","M2","fed.interest.rate","nominal.rate.10years","real.rate.10years","labor.force","employed","weekly.hours","participation.rate","labor.cost.index","w.change.prev.qrt.annual.rate","unit.labor.cost.index","SnP.volume","SnP.price","consumption.taxes","service.durables","Output","Investment.government","Investment.fixed.nonresidential","Investment.residential","Investment.inventories","Investment.durables","Investment","Government.consumption","Consumption","unemployed","unemployment","Labor","Population"
"98",1970,1,4252.9,475.2,169.6,232.3,633.2,89.6,150.7,108.1,40.7,1.8,0.23915,0.23284,0.34754,0.55444,0.2707,0.17904,0.31708,0.30585,0.39773,0.14977,0.59765,0.1641,0.33553,0.38719,0.23612,0.23037,0.23601,0.20168,0.18489,1012,608.6,545.1,542.6,63.5,88.5,4.7,214.1,213.6,36.9,4.8,77.6,20.9,73.4,34.5,38.9,20.1,18.8,0.5,105.6,79.8,25.8,5.1,0.307,0.209,0.065,0.026,0.031,0.008,0.033,0.015,0.018,1017.1,1012,911.5,906.4,1023.4,1018.3,917.8,912.7,1013.7,1011.9,709.8,42.8,187,15.4,30.6,4.9,1017.1,15.488,67.768,83.256,334.203,0.833172,587.781111111111,0.0855977777777778,0.0737088888888889,NA,82211.9666666667,78783.0777777778,37.2655555555556,60.4688888888889,NA,6.4,31.9486123302044,662.35,88.7673770491803,218.605050678578,146.338864439795,4180.63381376122,231.488993455568,271.792421994821,248.019500304692,5.67591240875912,130.671127643863,837.360121099431,1011.41219103251,2394.56150162928,3428.88888888891,0.041707904918411,153.186621269029,1359.57462055786
"99",1970,2,4260.7,476.7,177.1,236.9,643.1,91,153.9,109.4,39.4,5.1,0.24247,0.23542,0.35039,0.55666,0.27336,0.18153,0.32288,0.31276,0.40465,0.15447,0.60328,0.17021,0.34214,0.3955,0.2396,0.23302,0.23841,0.20475,0.18795,1025.6,614.1,549,551.2,65.1,90.5,4.8,218,218.3,38.9,4.6,77.1,20.6,77,34.7,42.4,20.5,21.9,-0.3,107.8,81.4,26.4,7.5,0.311,0.209,0.067,0.026,0.032,0.009,0.035,0.015,0.02,1033.1,1025.6,925.3,917.8,1039.7,1032.2,931.9,924.4,1027.7,1022.6,730.3,42.6,188,15.7,31.3,4.9,1033.1,15.858,68.697,84.555,339.521,0.820877,591.697802197802,0.0788065934065934,0.0771549450549451,NA,82563.7692307692,78634.8791208791,36.967032967033,60.3659340659341,NA,0.6,31.9965352486997,707.76,79.2473846153846,220.457055475321,147.80627312902,4188.0492176537,226.656025538707,270.357098727295,231.478761529875,15.7970760233918,132.279875542042,835.635901080749,1000.26602819899,2411.94728837396,3928.89010989011,0.0475861282314849,151.673641025698,1367.72122403655
"100",1970,3,4298.6,484.8,176.5,236.4,655.1,92,156.1,110.6,40.4,5.1,0.24438,0.23771,0.35282,0.56073,0.2752,0.18379,0.32191,0.31175,0.40692,0.15492,0.60766,0.16562,0.34148,0.39213,0.24375,0.23875,0.24577,0.20634,0.19109,1042.6,622.1,555.7,556.1,66.4,92.5,4.7,223.3,223.4,41.2,4.4,79.2,21.2,77.3,35.7,41.6,20.2,21.4,-0.1,109.4,82.5,26.9,7.8,0.312,0.21,0.069,0.027,0.032,0.01,0.034,0.015,0.019,1050.5,1042.6,941.1,933.2,1057.1,1049.2,947.7,939.8,1046.6,1041.6,747.4,44.1,191.4,15.7,32.1,5,1050.5,15.692,69.793,85.485,345.974,0.810394,605,0.0670782608695652,0.0746076086956522,NA,82911.2065217391,78617.2826086956,36.9347826086957,60.3010869565217,NA,0.7,32.0525291853849,749.72,78.6271875,222.11938917168,149.148360173345,4225.62897100167,230.781307237427,271.797896392411,243.931892283541,15.8390775144138,132.878148768889,848.459456006316,1001.62227222775,2435.4472427676,4293.92391304349,0.0517894274270105,151.507408489752,1374.95376462318
"101",1970,4,4253,456.7,178.1,240,661.8,87.3,148.9,107.9,45,-4,0.24752,0.24079,0.35675,0.57005,0.27767,0.18649,0.32599,0.31535,0.41229,0.1575,0.61449,0.1669,0.34277,0.39247,0.24671,0.24118,0.24863,0.20756,0.1938,1045.5,623.9,556.3,556.3,67.6,94.1,4.8,221.8,222.1,42.4,4.3,79.9,21.5,73.9,34.2,39.7,20.7,19,-0.2,110.5,83.1,27.4,7.1,0.316,0.213,0.07,0.027,0.033,0.01,0.032,0.015,0.017,1052.7,1045.5,942.2,935.1,1058.7,1051.6,948.3,941.1,1049.5,1053.5,754.6,44.8,194,15.6,32.6,5.2,1052.7,10.015,71.118,81.133,354.273,0.785603,621.335869565217,0.0556630434782609,0.0685347826086957,NA,83497.4565217391,78642.9239130435,36.7673913043478,60.4,NA,8,32.6935797690926,826.9,86.29875,221.770007060094,149.616559950881,4180.84655289079,231.166150670795,261.708991244027,269.622528460156,-12.2686366689053,123.890121912243,811.756272583038,1001.03199174407,2429.95828856368,4854.53260869563,0.0581398860626578,150.869955868599,1382.40822055859
"102",1971,1,4370.3,516,178.8,237.2,680.8,98.1,171.3,110.4,48.6,12.3,0.25126,0.24307,0.35863,0.57806,0.27813,0.18901,0.33186,0.32081,0.41803,0.16074,0.62067,0.17122,0.35274,0.40431,0.25307,0.24727,0.25308,0.2171,0.19924,1083,641.5,570.1,570.1,71.4,97.7,4.8,234.8,235.3,43.2,4.3,81.1,21.5,85.3,37.8,47.4,21.2,26.2,-0.6,113.8,86,27.9,15,0.319,0.211,0.07,0.027,0.033,0.01,0.038,0.016,0.021,1098.1,1083,984.2,969.2,1105.5,1090.4,991.6,976.6,1093.6,1081.4,776.8,41.7,199.9,16.8,33.6,5.5,1098.1,18.157,72.897,91.054,363.57,0.794071,641.275555555555,0.0386122222222222,0.0601355555555556,NA,83678.4333333333,78717.9111111111,36.7344444444444,60.1688888888889,NA,-3.6,32.3993375511708,1109.56,96.8675806451613,229.974904348542,151.264228626786,4291.58932427824,209.295322224453,264.095878286247,283.845345169957,37.0507880910683,136.567291166746,861.862613391199,1003.31258783377,2484.81412305328,4960.52222222222,0.0592807731289849,150.878490779435,1390.72591963362
"103",1971,2,4395.1,532,178.5,255.1,694.9,101,178.8,113.4,54.6,10.9,0.25455,0.24583,0.36203,0.58212,0.28104,0.1915,0.33611,0.3254,0.42304,0.16439,0.62422,0.17463,0.35362,0.40377,0.25627,0.24813,0.25244,0.22163,0.20294,1105.2,653.7,580.2,580.1,73.4,98.9,4.8,240.6,240.6,44,4.3,83.7,22,86.6,38.6,48,19.7,28.3,0,116.7,88.5,28.2,13.6,0.323,0.214,0.072,0.028,0.034,0.01,0.038,0.016,0.021,1118.8,1105.2,1002,988.4,1126.7,1113.1,1010,996.4,1119,1108.1,797.4,41.8,203.5,16,34.5,5.6,1118.8,18.966,74.814,93.78,370.634,0.795175,666.040659340659,0.0456406593406593,0.0624824175824176,NA,83931.2637362637,78962.956043956,36.7659340659341,60.0351648351648,NA,5,32.8043292705604,1012.53,101.421428571429,228.206484155717,153.987768844912,4320.88128468919,205.972208534542,268.059757942511,312.66105480158,32.4317673378076,140.335152473362,878.307361007904,1002.75943628659,2516.4144873947,4968.30769230769,0.059194958721455,151.477907174451,1398.03503441207
"104",1971,3,4430.2,539,185.8,260.7,707.3,103.4,183.4,114.8,58.3,10.2,0.25711,0.24824,0.364,0.5808,0.28348,0.19418,0.34015,0.32927,0.42678,0.16803,0.62485,0.17788,0.35199,0.39943,0.25953,0.25115,0.25515,0.22526,0.20576,1125.9,664.1,588.7,588.1,75.3,101.7,4.5,245.4,245.7,44.6,4.3,85.3,22.4,89,37.9,51.1,21.3,29.8,-0.3,119.2,90.8,28.4,13.2,0.325,0.215,0.071,0.028,0.034,0.009,0.038,0.016,0.022,1139.1,1125.9,1019.9,1006.7,1146.3,1133.1,1027.1,1013.9,1139.1,1129,808.8,42.3,206.2,15.7,36.1,5.8,1139.1,19.779,76.279,96.058,374.479,0.791616,685.794565217391,0.054725,0.0648706521739131,NA,84579.7065217391,79509.0652173913,36.7,60.1336956521739,NA,2.2,32.9847530815485,838.48,98.5171875,232.033515952304,157.124931129477,4355.29141517717,205.579315707621,268.991049252542,327.749044299528,29.9770992366412,144.109384679577,888.688700387198,1002.13841368585,2539.36430110413,5070.64130434784,0.0599510392371077,152.251999852286,1406.52766480487
"105",1971,4,4442.5,522.2,170.2,243.1,723.5,107.3,179.2,118,61.5,-0.3,0.25918,0.24978,0.36503,0.5778,0.28528,0.19601,0.34325,0.33229,0.42938,0.17097,0.62449,0.18062,0.35417,0.40197,0.26118,0.25484,0.25804,0.2308,0.20881,1149.2,676.3,599,597.5,77.3,103.7,4.6,252.5,252.6,44.8,4.4,88.6,22.8,92,38.4,53.7,19.1,34.6,-0.2,121.3,92.8,28.6,2.2,0.326,0.216,0.071,0.028,0.034,0.009,0.039,0.016,0.023,1151.4,1149.2,1030.1,1027.8,1159.1,1156.9,1037.8,1035.6,1153,1153.3,822.5,41.3,209,15,37.3,5.9,1151.4,22.55,77.094,99.644,377.913,0.803901,704.43152173913,0.0474826086956522,0.0589086956521739,NA,85316.8152173913,80227.9239130435,36.8663043478261,60.2989130434783,NA,6.7,33.5372476956644,934.17,96.4571875,233.005044439106,159.588992731049,4369.08394829194,197.787462286289,274.814849317621,340.493854501163,-0.87421875,151.14815373416,871.135616020449,1000.90991810737,2569.93841416412,5088.89130434784,0.0596469909405444,154.3247038082,1414.89806219018
"106",1972,1,4521.9,559.1,188.2,278.6,740.9,110.7,193.2,123.3,66.6,3.2,0.26319,0.25241,0.3687,0.58278,0.28836,0.19816,0.34549,0.33644,0.43423,0.17432,0.62855,0.18325,0.36465,0.4075,0.27948,0.25908,0.26441,0.22912,0.21579,1183.1,701.1,618,619.4,83.2,104.6,6.1,260.1,260.1,45.9,4.7,88.7,23.5,97.4,40.4,57,22.2,34.8,0,123.5,94.5,29,7,0.33,0.219,0.071,0.028,0.034,0.009,0.04,0.016,0.024,1190.1,1183.1,1066.7,1059.7,1198.3,1191.3,1074.8,1067.8,1193.7,1190.4,836.4,42.3,217.3,15,38.1,6.1,1190.1,23.515,78.278,101.793,386.94,0.831864,725.631868131868,0.0354549450549451,0.0603230769230769,NA,86212.1208791209,81215.6483516484,36.9,60.3021978021978,NA,4.5,33.9145417322407,1159.4,105.449523809524,234.539043619508,160.876488554858,4448.23744493535,196.0239121368,283.950901595928,363.43792633015,9.26045548654244,154.908458146863,910.032370283662,1006.99754390843,2621.60753074326,4996.47252747252,0.0579555690838199,156.367457943711,1429.66797266515
"107",1972,2,4629.1,593.3,182.8,268.7,759.4,114.1,206.5,126.3,68.2,12,0.26475,0.25388,0.36987,0.58574,0.28903,0.1998,0.3481,0.33862,0.43743,0.17648,0.63137,0.18415,0.36744,0.41038,0.28233,0.26578,0.27246,0.23177,0.21796,1206,715.8,630.5,630.9,85.3,106.8,6.2,264.1,263.7,47.5,4.8,92.2,20.5,98.8,40.7,58.1,22.1,36,0.4,125.6,96.4,29.2,19.5,0.331,0.22,0.07,0.028,0.033,0.009,0.04,0.016,0.024,1225.6,1206,1100,1080.4,1233.7,1214.2,1108.1,1088.6,1229.8,1217.8,849.1,42.9,221,15.5,39.4,6.3,1225.6,24.723,80.16,104.883,394.988,0.841612,743.794505494506,0.0429967032967033,0.0614318681318681,NA,86809.6593406593,81875.1318681319,36.8659340659341,60.4,NA,-3,33.6601826692489,1018.35,108.13515625,241.058767921853,163.826134462389,4551.86736654054,196.825105523949,288.731911391537,370.350257941895,34.4774818401937,158.577198519718,948.702304043667,1013.94751330519,2675.11754919168,4934.52747252746,0.0568430691930646,157.491655649867,1437.24601557383
"108",1972,3,4673.5,601.8,193.8,274.3,777.9,117.6,212.4,129.1,69.6,13.7,0.26731,0.25612,0.37273,0.58871,0.29158,0.20178,0.3529,0.342,0.44017,0.17876,0.63289,0.18729,0.36872,0.41101,0.28502,0.27014,0.27676,0.23608,0.22065,1238.1,729.7,642.4,642.6,87.3,108.9,7.2,278.5,278,49.9,5,96.5,24.3,102.2,42,60.2,22,38.3,0.5,128.2,98.7,29.5,11.1,0.334,0.221,0.071,0.028,0.034,0.009,0.041,0.017,0.025,1249.3,1238.1,1121,1109.9,1258.2,1247.1,1129.9,1118.8,1251.9,1238.2,874.1,41.1,220.5,15.6,40.3,6.5,1249.3,26.282,81.843,108.125,403.451,0.845587,768.730434782609,0.0473858695652174,0.0628717391304348,NA,87350.2173913044,82449.3260869565,36.8326086956522,60.4673913043478,NA,3.2,33.9294641306029,892.02,109.287301587302,243.635795720756,166.433456200846,4596.29766048009,186.267845003399,293.295772088057,371.616210155374,38.8166666666667,162.92685021672,950.994695220119,999.320190346703,2726.48277491327,4900.89130434784,0.0561062290479854,158.452787417385,1444.58385763077
"109",1972,4,4750.5,604.9,202,286.6,802.7,123.4,218.4,136.6,74.3,7.5,0.27083,0.25822,0.37534,0.58681,0.29495,0.20367,0.36102,0.34693,0.44264,0.18219,0.63155,0.19313,0.37686,0.42221,0.28755,0.27628,0.2827,0.24248,0.2251,1288.4,753.9,664.3,662.2,89.7,111.5,7.1,298.7,297.7,52.3,5.2,106.7,24.3,109.2,46.4,62.8,21.5,41.4,1,131.3,101.3,30,-1.8,0.338,0.224,0.071,0.028,0.034,0.009,0.043,0.018,0.025,1286.6,1288.4,1155.3,1157.1,1295.6,1297.4,1164.3,1166.1,1289.7,1282.2,916.4,44.3,224.3,15.8,41.4,6.7,1286.6,29.872,83.611,113.483,409.495,0.867683,794.371739130435,0.0514423913043478,0.0637434782608696,NA,87676.2391304348,83002.1304347826,36.9,60.3673913043478,NA,5.1,34.362064798268,1067.6,113.832295081967,247.463403299512,170.397232494334,4673.43382919482,196.801421590404,308.602927887222,384.714958836017,20.7726648351648,172.246696145399,973.948117735803,996.446023989338,2787.63968746968,4674.10869565216,0.0533110081135957,159.807037232571,1452.37747128092
"110",1973,1,4872,643.3,216.8,299.9,827.3,131.8,232.5,144.1,77.9,10.6,0.27403,0.26135,0.38137,0.58921,0.30128,0.20538,0.36144,0.35036,0.44615,0.18484,0.63413,0.19582,0.38725,0.43878,0.28555,0.28465,0.29154,0.24896,0.22964,1327.5,781.7,683.4,683.3,98.3,114.6,5.9,302.6,302.5,53.1,5.7,105.9,24.2,113.5,49.7,63.8,22,41.8,0.1,134.6,104.1,30.5,7.6,0.342,0.226,0.071,0.028,0.034,0.009,0.044,0.019,0.025,1335.1,1327.5,1200.5,1193,1345.8,1338.2,1211.2,1203.6,1336.5,1326,938,47.5,229.2,16.1,43,6.8,1335.1,36.948,85.246,122.194,421.386,0.88412,813.204444444444,0.0653522222222222,0.0660211111111111,NA,88227.9444444444,83839.3222222222,36.9,60.4311111111111,NA,1.4,34.482332025062,1055.34,114.985806451613,252.152286206237,173.285314234314,4793.13302802808,206.845497300122,322.985542978819,397.814319272802,29.3289462365591,183.518101349334,1033.66359864946,998.083957498694,2844.48547187993,4388.62222222221,0.0497418618313799,161.418913198229,1459.97554607634
"111",1973,2,4928.4,673.4,227.3,291.2,842.9,131.3,246,152.1,75.8,18.2,0.27828,0.26641,0.39021,0.59391,0.31039,0.20862,0.36539,0.35654,0.45236,0.18879,0.64029,0.20075,0.40447,0.461,0.2927,0.30721,0.31525,0.26686,0.23383,1355.4,800.8,700.1,700.4,100.7,116.2,5.7,305.6,305.9,55.2,6.1,111.7,24.1,108.8,50.2,58.6,23,35.6,-0.3,138.4,107.4,31,16.1,0.348,0.233,0.074,0.029,0.035,0.01,0.041,0.019,0.022,1371.5,1355.4,1233,1217,1383.1,1367,1244.7,1228.6,1369,1350.8,965.6,46.7,233.3,16.6,43.3,6.9,1371.5,34.025,87.69,121.715,434.181,0.882196,826.602197802198,0.0781692307692308,0.0680714285714286,NA,89178.7582417582,84795.6923076923,36.9,60.7648351648352,NA,6,34.9995670054379,883.95,107.367619047619,250.741338538343,176.890842046775,4854.54950350843,199.717743659924,336.236625696348,377.584059775841,49.8206504065041,182.018852900115,1055.13659656004,997.733396056965,2865.57951089143,4383.06593406593,0.0491492146838792,163.260247499604,1467.60470920139
"112",1973,3,4902.1,647,228,283.2,861.4,130.8,241.8,157,75,9.8,0.2837,0.27127,0.39767,0.59697,0.31831,0.21224,0.37366,0.36413,0.45918,0.19408,0.64535,0.20767,0.42792,0.49186,0.30106,0.32183,0.32962,0.28158,0.23779,1385.3,819.9,716.2,716.2,103.7,118.4,4.7,309.1,309.6,59.3,5.9,114.4,23.1,106.8,48.6,58.2,23.9,34.3,-0.5,142.7,111.1,31.6,5.4,0.355,0.239,0.077,0.03,0.036,0.011,0.04,0.018,0.022,1390.7,1385.3,1248,1242.6,1404.6,1399.2,1261.9,1256.5,1384.3,1374.5,988.2,45.6,235.5,16.6,44.9,7,1390.7,30.934,90.32,121.254,445.055,0.880888,838.188043478261,0.105576086956522,0.072079347826087,NA,89648.2934782609,85328.6195652174,36.8673913043478,60.8,NA,12.1,36.0583039073524,911.31,105.022380952381,252.515943524901,181.11831415314,4830.70237062824,191.765843811767,341.913846421883,361.149901285694,26.2224979321754,180.762994133001,1019.52883794477,990.369653896295,2876.00387878718,4319.67391304347,0.04818467530663,164.14113128714,1474.47851115561
"113",1973,4,4948.8,671.8,239.2,285.3,876.5,128.2,257.6,159.9,72.7,25,0.28932,0.27684,0.40658,0.59912,0.32811,0.21622,0.38348,0.3688,0.46405,0.19892,0.64704,0.21141,0.44987,0.52156,0.30701,0.34585,0.35749,0.29212,0.24246,1428.7,842.5,735.4,735.4,107.1,119.7,4.6,323.6,324.5,62.4,6.1,122.5,24.1,109.3,51.4,58,23.6,34.4,-0.8,147.4,115.2,32.2,3.1,0.363,0.244,0.078,0.031,0.036,0.011,0.041,0.019,0.022,1431.8,1428.7,1284.4,1281.3,1446.1,1443,1298.7,1295.6,1422.8,1397.9,1020.8,47.5,241.2,16.9,45.1,7.2,1431.8,26.292,92.556,118.848,454.059,0.885406,849.001086956522,0.0999630434782609,0.0675358695652174,NA,90577.5108695652,86235.0869565217,36.7652173913043,61.0989130434783,NA,11.9,37.1310384485961,1207.18,102.57484375,249.963878052305,184.801642408866,4883.63776435656,195.908603480987,344.574938045469,343.881557163805,65.1979813664596,177.419901013754,1045.12850449474,994.803266518189,2889.80599334363,4342.42391304347,0.0479415240202032,165.425112249044,1482.4733593069
"114",1974,1,4905.4,628.9,242.3,275.6,894.7,126.7,244.1,162.6,69,12.5,0.29488,0.28508,0.42267,0.60606,0.34507,0.22067,0.38807,0.37598,0.47243,0.20445,0.65528,0.21627,0.4817,0.56228,0.32032,0.40024,0.42317,0.30838,0.24788,1443.6,860.7,748.2,748.2,112.5,120.8,3.6,312.6,313.3,66.5,6.6,116.2,24.4,99.6,49.7,49.8,22.3,27.5,-0.7,153.1,119.8,33.3,2.9,0.37,0.251,0.081,0.033,0.036,0.012,0.037,0.019,0.018,1446.5,1443.6,1293.4,1290.6,1463.6,1460.7,1310.5,1307.6,1440.1,1427.6,1035,51.5,249.9,16.4,45.7,7.5,1446.5,22.52,95.123,117.643,464.654,0.86972,864.682222222222,0.0933511111111111,0.0705644444444444,NA,91375.4666666667,86707.8444444444,36.6,61.3311111111111,NA,10.8,38.1335764867082,929.56,95.7459677419354,244.141995229409,187.620301620302,4848.87830639089,207.761820235598,344.177973456385,319.045637397697,32.205038918476,174.481842792142,1011.14366302774,1008.14910440536,2862.88553895779,4667.62222222223,0.0510817880607876,165.584533662705,1489.87137215116
"115",1974,2,4918,625.8,254.1,290.2,923.2,130.6,252.3,167.4,67.5,17.4,0.30192,0.29315,0.43675,0.62154,0.35768,0.22588,0.40318,0.38698,0.48749,0.21347,0.67168,0.22134,0.49857,0.58409,0.32696,0.44581,0.47911,0.32017,0.25492,1472,881.4,765.3,765.9,116.1,124.1,2.9,309.7,309.9,70.8,6.9,109.3,23.8,99.2,52.2,47,25.2,21.9,-0.2,159.7,124.8,34.9,12.8,0.379,0.258,0.084,0.034,0.037,0.013,0.037,0.02,0.017,1484.8,1472,1325.1,1312.3,1501.2,1488.4,1341.5,1328.7,1487.6,1470.1,1055.2,56.5,255.5,16.5,47.8,7.7,1484.8,24.203,97.092,121.295,482.325,0.863916,875.094505494505,0.112506593406593,0.0754373626373626,NA,91583.8021978022,86834.2967032967,36.467032967033,61.167032967033,NA,12.1,39.2871171754312,774.76,90.6347619047619,245.608050486099,187.252630562796,4859.6445800767,221.638160991684,343.391659316089,304.960693955001,43.1586206896552,175.378429234665,1022.81659022635,1002.27522359956,2870.65276625079,4749.5054945055,0.0518596671084647,165.223574999806,1497.27390320147
"116",1974,3,4869.4,590.5,240.4,285.1,952,136.3,245.4,172.5,67.4,5.6,0.31085,0.30106,0.45028,0.64514,0.36774,0.23113,0.41564,0.40224,0.50827,0.22346,0.69876,0.22842,0.52686,0.622,0.33544,0.46856,0.50682,0.32694,0.26363,1509.2,903.2,783.1,784.6,120,127.1,3.2,314.9,316,74.1,7.3,113.3,24.1,97.1,57.3,39.7,24,15.7,-1.1,167.2,130.4,36.9,4.5,0.391,0.268,0.087,0.036,0.038,0.013,0.036,0.022,0.014,1513.7,1509.2,1346.4,1341.9,1528.9,1524.4,1361.7,1357.2,1520.6,1515.1,1087,58,265.2,16.4,49.7,7.8,1513.7,26.087,100.542,126.629,506.961,0.85463,884.429347826087,0.12098152173913,0.079625,NA,92250.4456521739,87079.3043478261,36.4673913043478,61.3326086956522,NA,16.8,40.9371760967993,834.24,75.89109375,245.466020062446,187.277862169452,4811.21184210701,220.005310473011,339.38654652055,295.07048419578,13.4751426242869,176.128044943025,986.633355416037,1005.9553161628,2863.32317052816,5171.14130434784,0.0560554614971226,165.691390337888,1504.10112359551
"117",1974,4,4850.2,596.1,246.6,282.3,961.8,127.1,255.8,175.4,60,20.4,0.32015,0.30869,0.46334,0.665,0.37812,0.23622,0.42918,0.41849,0.53154,0.23283,0.73225,0.23446,0.55377,0.65945,0.34097,0.48368,0.52379,0.33615,0.27236,1533.7,915.8,792.5,792.5,123.3,127.7,3.6,319.1,320.9,79.4,7.7,115.1,23.9,94.8,51.9,42.9,22.3,20.6,-1.8,174.7,136.4,38.3,19.1,0.405,0.276,0.092,0.039,0.039,0.014,0.037,0.02,0.016,1552.8,1533.7,1378.1,1359,1566.1,1547,1391.4,1372.3,1552.7,1532.3,1109.6,59,276,16.3,49.4,7.8,1552.8,12.654,105.451,118.105,525.64,0.816072,897.99347826087,0.0934554347826087,0.0766989130434783,NA,92687.152173913,86587.9239130435,36.1673913043478,61.2663043478261,NA,6.7,41.6228737964207,979.04,69.3796875,238.102951180796,190.19037593985,4802.28742475905,216.625055074167,329.98457312714,255.907190992067,47.53885848319,159.662977487031,972.388032561197,1013.36466441475,2852.23472778311,6099.22826086957,0.0658044628388767,163.401036053171,1512.85691475206
"118",1975,1,4791.2,491.4,248.4,254,988.1,131.8,218.7,171,57.7,-10,0.32757,0.31447,0.46998,0.67486,0.38344,0.24161,0.44495,0.43307,0.55218,0.23951,0.76485,0.24009,0.56916,0.68044,0.34548,0.4917,0.5331,0.34052,0.27804,1550.4,919.5,792,791.9,127.6,128.8,4.2,324.2,327,83.2,8.7,113.5,23.7,97.9,43.8,54.1,26.7,27.4,-2.8,182.1,143,39.1,19.1,0.415,0.278,0.098,0.042,0.041,0.015,0.039,0.017,0.022,1569.4,1550.4,1387.4,1368.3,1580.8,1561.8,1398.8,1379.7,1553,1563,1125.9,62.6,283.6,15.7,49.5,7.9,1569.4,14.557,107.576,122.133,537.343,0.75832,915.167777777778,0.0630544444444444,0.07545,NA,93031.2333333333,85360.0222222222,35.9,61.2066666666667,NA,8.2,42.4761427092473,1309.8,78.6047540983607,232.45460616275,191.254067510298,4749.99946134755,225.147460797008,309.681625556884,240.326544212587,-22.4691358024691,164.29327150205,880.840732299058,1019.99712271616,2854.76160633233,7671.21111111112,0.0824584479453794,159.892930448622,1519.95261954036
"119",1975,2,4827.8,474.4,241.2,233.7,1016.8,136.7,216.8,170.8,59.9,-14,0.33245,0.31833,0.47347,0.68663,0.38478,0.24563,0.45699,0.44316,0.56642,0.24375,0.78799,0.2441,0.56738,0.67477,0.35121,0.4932,0.53284,0.34694,0.28308,1587.7,931.8,800.4,800.3,131.4,133,4.3,339,342,82.4,9.5,115.5,23.5,111.2,46.8,64.4,26,38.4,-3,188.1,148.6,39.5,17.3,0.42,0.276,0.098,0.043,0.041,0.014,0.045,0.018,0.027,1605,1587.7,1416.9,1399.5,1616.6,1599.3,1428.5,1411.2,1583.4,1597.4,1193,58.1,291.7,16.2,50.8,8.1,1605,16.845,109.836,126.681,551.014,0.744155,948.658241758242,0.054178021978022,0.0805010989010989,NA,93622.2417582418,85332.978021978,35.867032967033,61.3351648351648,NA,1.4,42.6248092087296,1355.84,89.00421875,235.918700719379,192.06349853633,4783.94479781695,205.242334322453,301.543024610713,245.391233101188,-30.6346863468635,167.371064021666,847.013398344119,1030.45075597004,2898.98064350279,8289.26373626373,0.0885394707559864,159.695488910891,1526.40401325808
